,0,1
0,1358.9967041015625,293.49224853515625
1,1555.47509765625,860.7452392578125
2,1203.1605224609375,206.02145385742188
3,568.718505859375,1067.566650390625
4,1098.8623046875,425.7912902832031
5,397.50347900390625,594.3508911132812
6,564.7717895507812,614.3941040039062
7,1445.10693359375,553.4497680664062
8,337.0559387207031,917.5087280273438
9,1658.3482666015625,693.3182983398438
10,1517.7796630859375,469.940673828125
11,948.4749755859375,306.0498352050781
